estilo	livro	capitulo	versiculo	texto
NCV	Matthew	26	74	Then Peter began to place a curse on himself and swear , “ I don ’ t know the man. ” At once , a rooster crowed .
NCV	Matthew	26	75	And Peter remembered what Jesus had told him : “ Before the rooster crows , you will say three times that you don ’ t know me. ” Then Peter went outside and cried painfully . Footnotes - 26:28 new Some Greek copies do not have this word . Compare Luke 22:20 . - 26:29 fruit of the vine Product of the grapevine ; this may also be translated “ wine. ” - 26:39 cup Jesus is talking about the terrible things that will happen to him . Accepting these things will be very hard , like drinking a cup of something bitter . The Holy Bible , New Century Version® . Copyright ©
NCV	Matthew	26	2005	by Thomas Nelson , Inc .
NCV	Matthew	27	27	The governor ’ s soldiers took Jesus into the governor ’ s palace , and they all gathered around him .
NCV	Matthew	27	2	They tied him , led him away , and turned him over to Pilate , the governor . Judas Kills Himself
NCV	Matthew	27	3	Judas , the one who had given Jesus to his enemies , saw that they had decided to kill Jesus . Then he was very sorry for what he had done . So he took the thirty silver coins back to the priests and the leaders ,
NCV	Matthew	27	4	saying , “ I sinned ; I handed over to you an innocent man. ” The leaders answered , “ What is that to us ? That ’ s your problem , not ours. ”
NCV	Matthew	27	5	So Judas threw the money into the Temple . Then he went off and hanged himself .
NCV	Matthew	27	6	The leading priests picked up the silver coins in the Temple and said , “ Our law does not allow us to keep this money with the Temple money , because it has paid for a man ’ s death. ”
NCV	Matthew	27	7	So they decided to use the coins to buy Potter ’ s Field as a place to bury strangers who died in Jerusalem .
NCV	Matthew	27	8	That is why that field is still called the Field of Blood .
NCV	Matthew	27	9	So what Jeremiah the prophet had said came true : “ They took thirty silver coins . That is how little the Israelites thought he was worth .
NCV	Matthew	27	10	They used those thirty silver coins to buy the potter ’ s field , as the Lord commanded me. ” [ a ] Pilate Questions Jesus
NCV	Matthew	27	11	Jesus stood before Pilate the governor , and Pilate asked him , “ Are you the king of the Jews ? ” Jesus answered , “ Those are your words. ”
NCV	Matthew	27	12	When the leading priests and the elders accused Jesus , he said nothing .
NCV	Matthew	27	13	So Pilate said to Jesus , “ Don ’ t you hear them accusing you of all these things ? ”
NCV	Matthew	27	14	But Jesus said nothing in answer to Pilate , and Pilate was very surprised at this . Pilate Tries to Free Jesus
NCV	Matthew	27	15	Every year at the time of Passover the governor would free one prisoner whom the people chose .
NCV	Matthew	27	16	At that time there was a man in prison , named Barabbas , [ b ] who was known to be very bad .
NCV	Matthew	27	17	When the people gathered at Pilate ’ s house , Pilate said , “ Whom do you want me to set free : Barabbas [ c ] or Jesus who is called the Christ ? ”
NCV	Matthew	27	18	Pilate knew that they turned Jesus in to him because they were jealous .
NCV	Matthew	27	19	While Pilate was sitting there on the judge ’ s seat , his wife sent this message to him : “ Don ’ t do anything to that man , because he is innocent . Today I had a dream about him , and it troubled me very much. ”
NCV	Matthew	27	20	But the leading priests and elders convinced the crowd to ask for Barabbas to be freed and for Jesus to be killed .
NCV	Matthew	27	21	Pilate said , “ I have Barabbas and Jesus . Which do you want me to set free for you ? ” The people answered , “ Barabbas. ”
NCV	Matthew	27	22	Pilate asked , “ So what should I do with Jesus , the one called the Christ ? ” They all answered , “ Crucify him ! ”
NCV	Matthew	27	23	Pilate asked , “ Why ? What wrong has he done ? ” But they shouted louder , “ Crucify him ! ”
NCV	Matthew	27	24	When Pilate saw that he could do nothing about this and that a riot was starting , he took some water and washed his hands [ d ] in front of the crowd . Then he said , “ I am not guilty of this man ’ s death . You are the ones who are causing it ! ”
NCV	Matthew	27	25	All the people answered , “ We and our children will be responsible for his death. ”
NCV	Matthew	27	26	Then he set Barabbas free . But Jesus was beaten with whips and handed over to the soldiers to be crucified .
NCV	Matthew	27	28	They took off his clothes and put a red robe on him .
NCV	Matthew	27	29	Using thorny branches , they made a crown , put it on his head , and put a stick in his right hand . Then the soldiers bowed before Jesus and made fun of him , saying , “ Hail , King of the Jews ! ”
NCV	Matthew	27	30	They spat on Jesus . Then they took his stick and began to beat him on the head .
NCV	Matthew	27	31	After they finished , the soldiers took off the robe and put his own clothes on him again . Then they led him away to be crucified . Jesus Is Crucified
NCV	Matthew	27	32	As the soldiers were going out of the city with Jesus , they forced a man from Cyrene , named Simon , to carry the cross for Jesus .
NCV	Matthew	27	33	They all came to the place called Golgotha , which means the Place of the Skull .
NCV	Matthew	27	34	The soldiers gave Jesus wine mixed with gall [ e ] to drink . He tasted the wine but refused to drink it .
NCV	Matthew	27	35	When the soldiers had crucified him , they threw lots to decide who would get his clothes . [ f ]
NCV	Matthew	27	36	The soldiers sat there and continued watching him .
NCV	Matthew	27	37	They put a sign above Jesus ’ head with a charge against him . It said : this is jesus , the king of the jews .
NCV	Matthew	27	38	Two robbers were crucified beside Jesus , one on the right and the other on the left .
NCV	Matthew	27	39	People walked by and insulted Jesus and shook their heads ,
NCV	Matthew	27	40	saying , “ You said you could destroy the Temple and build it again in three days . So save yourself ! Come down from that cross if you are really the Son of God ! ”
NCV	Matthew	27	41	The leading priests , the teachers of the law , and the Jewish elders were also making fun of Jesus .
NCV	Matthew	27	42	They said , “ He saved others , but he can ’ t save himself ! He says he is the king of Israel ! If he is the king , let him come down now from the cross . Then we will believe in him .
NCV	Matthew	27	43	He trusts in God , so let God save him now , if God really wants him . He himself said , ‘ I am the Son of God. ’ ”
NCV	Matthew	27	44	And in the same way , the robbers who were being crucified beside Jesus also insulted him . Jesus Dies
NCV	Matthew	27	45	At noon the whole country became dark , and the darkness lasted for three hours .
NCV	Matthew	27	46	About three o ’ clock Jesus cried out in a loud voice , “ Eli , Eli , lama sabachthani ? ” This means , “ My God , my God , why have you abandoned me ? ”
NCV	Matthew	27	47	Some of the people standing there who heard this said , “ He is calling Elijah. ”
NCV	Matthew	27	48	Quickly one of them ran and got a sponge and filled it with vinegar and tied it to a stick and gave it to Jesus to drink .
NCV	Matthew	27	49	But the others said , “ Don ’ t bother him . We want to see if Elijah will come to save him. ”
NCV	Matthew	27	50	But Jesus cried out again in a loud voice and died .
NCV	Matthew	27	51	Then the curtain in the Temple [ g ] was torn into two pieces , from the top to the bottom . Also , the earth shook and rocks broke apart .
NCV	Matthew	27	52	The graves opened , and many of God ’ s people who had died were raised from the dead .
NCV	Matthew	27	53	They came out of the graves after Jesus was raised from the dead and went into the holy city , where they appeared to many people .
NCV	Matthew	27	54	When the army officer and the soldiers guarding Jesus saw this earthquake and everything else that happened , they were very frightened and said , “ He really was the Son of God ! ”
NCV	Matthew	27	55	Many women who had followed Jesus from Galilee to help him were standing at a distance from the cross , watching .
NCV	Matthew	27	56	Mary Magdalene , and Mary the mother of James and Joseph , and the mother of James and John were there . Jesus Is Buried
NCV	Matthew	27	57	That evening a rich man named Joseph , a follower of Jesus from the town of Arimathea , came to Jerusalem .
NCV	Matthew	27	58	Joseph went to Pilate and asked to have Jesus ’ body . So Pilate gave orders for the soldiers to give it to Joseph .
NCV	Matthew	27	59	Then Joseph took the body and wrapped it in a clean linen cloth .
NCV	Matthew	27	60	He put Jesus ’ body in a new tomb that he had cut out of a wall of rock , and he rolled a very large stone to block the entrance of the tomb . Then Joseph went away .
NCV	Matthew	27	61	Mary Magdalene and the other woman named Mary were sitting near the tomb . The Tomb of Jesus Is Guarded
NCV	Matthew	27	62	The next day , the day after Preparation Day , the leading priests and the Pharisees went to Pilate .
NCV	Matthew	27	63	They said , “ Sir , we remember that while that liar was still alive he said , ‘ After three days I will rise from the dead. ’
NCV	Matthew	27	64	So give the order for the tomb to be guarded closely till the third day . Otherwise , his followers might come and steal the body and tell people that he has risen from the dead . That lie would be even worse than the first one. ”
NCV	Matthew	27	65	Pilate said , “ Take some soldiers and go guard the tomb the best way you know. ”
NCV	Matthew	27	66	So they all went to the tomb and made it safe from thieves by sealing the stone in the entrance and putting soldiers there to guard it . Footnotes - 27:9–10 “ They . . . commanded me. ” See Zechariah 11:12–13 and Jeremiah 32:6–9 . - 27:16–17 Barabbas Some Greek copies read “ Jesus Barabbas. ” - 27:16–17 Barabbas Some Greek copies read “ Jesus Barabbas. ” - 27:24 washed his hands He did this as a sign to show that he wanted no part in what the people did . - 27:34 gall Probably a drink of wine mixed with drugs to help a person feel less pain . - 27:35 clothes Some Greek copies continue , “ So what God said through the prophet came true , ‘ They divided my clothes among them , and they threw lots for my clothing. ’ ” See Psalm 22:18 . - 27:51 curtain in the Temple A curtain divided the Most Holy Place from the other part of the Temple . That was the special building in Jerusalem where God commanded the Jewish people to worship him . The Holy Bible , New Century Version® . Copyright ©
NCV	Matthew	27	2005	by Thomas Nelson , Inc .
NCV	Matthew	28	28	The day after the Sabbath day was the first day of the week . At dawn on the first day , Mary Magdalene and another woman named Mary went to look at the tomb .
NCV	Matthew	28	2	At that time there was a strong earthquake . An angel of the Lord came down from heaven , went to the tomb , and rolled the stone away from the entrance . Then he sat on the stone .
NCV	Matthew	28	3	He was shining as bright as lightning , and his clothes were white as snow .
NCV	Matthew	28	4	The soldiers guarding the tomb shook with fear because of the angel , and they became like dead men .
NCV	Matthew	28	5	The angel said to the women , “ Don ’ t be afraid . I know that you are looking for Jesus , who has been crucified .
NCV	Matthew	28	6	He is not here . He has risen from the dead as he said he would . Come and see the place where his body was .
NCV	Matthew	28	7	And go quickly and tell his followers , ‘ Jesus has risen from the dead . He is going into Galilee ahead of you , and you will see him there. ’ ” Then the angel said , “ Now I have told you. ”
NCV	Matthew	28	8	The women left the tomb quickly . They were afraid , but they were also very happy . They ran to tell Jesus ’ followers what had happened .
NCV	Matthew	28	9	Suddenly , Jesus met them and said , “ Greetings. ” The women came up to him , took hold of his feet , and worshiped him .
NCV	Matthew	28	10	Then Jesus said to them , “ Don ’ t be afraid . Go and tell my followers to go on to Galilee , and they will see me there. ” The Soldiers Report to the Leaders
NCV	Matthew	28	11	While the women went to tell Jesus ’ followers , some of the soldiers who had been guarding the tomb went into the city to tell the leading priests everything that had happened .
NCV	Matthew	28	12	Then the priests met with the elders and made a plan . They paid the soldiers a large amount of money
NCV	Matthew	28	13	and said to them , “ Tell the people that Jesus ’ followers came during the night and stole the body while you were asleep .
NCV	Matthew	28	14	If the governor hears about this , we will satisfy him and save you from trouble. ”
NCV	Matthew	28	15	So the soldiers kept the money and did as they were told . And that story is still spread among the people even today . Jesus Talks to His Followers
NCV	Matthew	28	16	The eleven followers went to Galilee to the mountain where Jesus had told them to go .
NCV	Matthew	28	17	On the mountain they saw Jesus and worshiped him , but some of them did not believe it was really Jesus .
NCV	Matthew	28	18	Then Jesus came to them and said , “ All power in heaven and on earth is given to me .
NCV	Matthew	28	19	So go and make followers of all people in the world . Baptize them in the name of the Father and the Son and the Holy Spirit .
NCV	Matthew	28	20	Teach them to obey everything that I have taught you , and I will be with you always , even until the end of this age. ” The Holy Bible , New Century Version® . Copyright ©
NCV	Matthew	28	2005	by Thomas Nelson , Inc .
NCV	Mark	1	1	This is the beginning of the Good News about Jesus Christ , the Son of God , [ a ]
NCV	Mark	1	2	as the prophet Isaiah wrote : “ I will send my messenger ahead of you , who will prepare your way. ” Malachi 3:1
NCV	Mark	1	3	“ This is a voice of one who calls out in the desert : ‘ Prepare the way for the Lord . Make the road straight for him. ’ ” Isaiah 40:3
NCV	Mark	1	4	John was baptizing people in the desert and preaching a baptism of changed hearts and lives for the forgiveness of sins .
NCV	Mark	1	5	All the people from Judea and Jerusalem were going out to him . They confessed their sins and were baptized by him in the Jordan River .
NCV	Mark	1	6	John wore clothes made from camel ’ s hair , had a leather belt around his waist , and ate locusts and wild honey .
NCV	Mark	1	7	This is what John preached to the people : “ There is one coming after me who is greater than I ; I am not good enough even to kneel down and untie his sandals .
NCV	Mark	1	8	I baptize you with water , but he will baptize you with the Holy Spirit. ” Jesus Is Baptized
NCV	Mark	1	9	At that time Jesus came from the town of Nazareth in Galilee and was baptized by John in the Jordan River .
NCV	Mark	1	10	Immediately , as Jesus was coming up out of the water , he saw heaven open . The Holy Spirit came down on him like a dove ,
NCV	Mark	1	11	and a voice came from heaven : “ You are my Son , whom I love , and I am very pleased with you. ”
NCV	Mark	1	12	Then the Spirit sent Jesus into the desert .
NCV	Mark	1	13	He was in the desert forty days and was tempted by Satan . He was with the wild animals , and the angels came and took care of him . Jesus Chooses Some Followers
NCV	Mark	1	14	After John was put in prison , Jesus went into Galilee , preaching the Good News from God .
NCV	Mark	1	15	He said , “ The right time has come . The kingdom of God is near . Change your hearts and lives and believe the Good News ! ”
NCV	Mark	1	16	When Jesus was walking by Lake Galilee , he saw Simon [ b ] and his brother Andrew throwing a net into the lake because they were fishermen .
NCV	Mark	1	17	Jesus said to them , “ Come follow me , and I will make you fish for people. ”
NCV	Mark	1	18	So Simon and Andrew immediately left their nets and followed him .
NCV	Mark	1	19	Going a little farther , Jesus saw two more brothers , James and John , the sons of Zebedee . They were in a boat , mending their nets .
NCV	Mark	1	20	Jesus immediately called them , and they left their father in the boat with the hired workers and followed Jesus . Jesus Forces Out an Evil Spirit
NCV	Mark	1	21	Jesus and his followers went to Capernaum . On the Sabbath day He went to the synagogue and began to teach .
NCV	Mark	1	22	The people were amazed at his teaching , because he taught like a person who had authority , not like their teachers of the law .
NCV	Mark	1	23	Just then , a man was there in the synagogue who had an evil spirit in him . He shouted ,
NCV	Mark	1	24	“ Jesus of Nazareth ! What do you want with us ? Did you come to destroy us ? I know who you are—God ’ s Holy One ! ”
NCV	Mark	1	25	Jesus commanded the evil spirit , “ Be quiet ! Come out of the man ! ”
NCV	Mark	1	26	The evil spirit shook the man violently , gave a loud cry , and then came out of him .
NCV	Mark	1	27	The people were so amazed they asked each other , “ What is happening here ? This man is teaching something new , and with authority . He even gives commands to evil spirits , and they obey him. ”
NCV	Mark	1	28	And the news about Jesus spread quickly everywhere in the area of Galilee . Jesus Heals Many People
NCV	Mark	1	29	As soon as Jesus and his followers left the synagogue , they went with James and John to the home of Simon [ c ] and Andrew .
NCV	Mark	1	30	Simon ’ s mother-in-law was sick in bed with a fever , and the people told Jesus about her .
NCV	Mark	1	31	So Jesus went to her bed , took her hand , and helped her up . The fever left her , and she began serving them .
NCV	Mark	1	32	That evening , after the sun went down , the people brought to Jesus all who were sick and had demons in them .
NCV	Mark	1	33	The whole town gathered at the door .
NCV	Mark	1	34	Jesus healed many who had different kinds of sicknesses , and he forced many demons to leave people . But he would not allow the demons to speak , because they knew who he was .
NCV	Mark	1	35	Early the next morning , while it was still dark , Jesus woke and left the house . He went to a lonely place , where he prayed .
NCV	Mark	1	36	Simon and his friends went to look for Jesus .
NCV	Mark	1	37	When they found him , they said , “ Everyone is looking for you ! ”
NCV	Mark	1	38	Jesus answered , “ We should go to other towns around here so I can preach there too . That is the reason I came. ”
NCV	Mark	1	39	So he went everywhere in Galilee , preaching in the synagogues and forcing out demons . Jesus Heals a Sick Man
NCV	Mark	1	40	A man with a skin disease came to Jesus . He fell to his knees and begged Jesus , “ You can heal me if you will. ”
NCV	Mark	1	41	Jesus felt sorry for the man , so he reached out his hand and touched him and said , “ I will . Be healed ! ”
NCV	Mark	1	42	Immediately the disease left the man , and he was healed .
NCV	Mark	1	43	Jesus told the man to go away at once , but he warned him strongly ,
NCV	Mark	1	44	“ Don ’ t tell anyone about this . But go and show yourself to the priest . And offer the gift Moses commanded for people who are made well . [ d ] This will show the people what I have done. ”
NCV	Mark	1	45	The man left there , but he began to tell everyone that Jesus had healed him , and so he spread the news about Jesus . As a result , Jesus could not enter a town if people saw him . He stayed in places where nobody lived , but people came to him from everywhere . Footnotes - 1:1 the Son of God Some Greek copies do not have this phrase . - 1:16 Simon Simon ’ s other name was Peter . - 1:29 Simon Simon ’ s other name was Peter . - 1:44 Moses . . . well Read about this in Leviticus 14:1–32 . The Holy Bible , New Century Version® . Copyright ©
NCV	Mark	1	2005	by Thomas Nelson , Inc .
NCV	Mark	2	2	Many people gathered together so that there was no room in the house , not even outside the door . And Jesus was teaching them God ’ s message .
NCV	Mark	2	3	Four people came , carrying a paralyzed man .
NCV	Mark	2	4	Since they could not get to Jesus because of the crowd , they dug a hole in the roof right above where he was speaking . When they got through , they lowered the mat with the paralyzed man on it .
NCV	Mark	2	5	When Jesus saw the faith of these people , he said to the paralyzed man , “ Young man , your sins are forgiven. ”
NCV	Mark	2	6	Some of the teachers of the law were sitting there , thinking to themselves ,
NCV	Mark	2	7	“ Why does this man say things like that ? He is speaking as if he were God . Only God can forgive sins. ”
NCV	Mark	2	8	Jesus knew immediately what these teachers of the law were thinking . So he said to them , “ Why are you thinking these things ?
NCV	Mark	2	9	Which is easier : to tell this paralyzed man , ‘ Your sins are forgiven , ’ or to tell him , ‘ Stand up . Take your mat and walk ’ ?
NCV	Mark	2	10	But I will prove to you that the Son of Man has authority on earth to forgive sins. ” So Jesus said to the paralyzed man ,
NCV	Mark	2	11	“ I tell you , stand up , take your mat , and go home. ”
NCV	Mark	2	12	Immediately the paralyzed man stood up , took his mat , and walked out while everyone was watching him . The people were amazed and praised God . They said , “ We have never seen anything like this ! ”
NCV	Mark	2	13	Jesus went to the lake again . The whole crowd followed him there , and he taught them .
NCV	Mark	2	14	While he was walking along , he saw a man named Levi son of Alphaeus , sitting in the tax collector ’ s booth . Jesus said to him , “ Follow me , ” and he stood up and followed Jesus .
NCV	Mark	2	15	Later , as Jesus was having dinner at Levi ’ s house , many tax collectors and “ sinners ” were eating there with Jesus and his followers . Many people like this followed Jesus .
NCV	Mark	2	16	When the teachers of the law who were Pharisees saw Jesus eating with the tax collectors and “ sinners , ” they asked his followers , “ Why does he eat with tax collectors and sinners ? ”
NCV	Mark	2	17	Jesus heard this and said to them , “ It is not the healthy people who need a doctor , but the sick . I did not come to invite good people but to invite sinners. ” Jesus ’ Followers Are Criticized
NCV	Mark	2	18	Now the followers of John [ a ] and the Pharisees often fasted [ b ] for a certain time . Some people came to Jesus and said , “ Why do John ’ s followers and the followers of the Pharisees often fast , but your followers don ’ t ? ”
NCV	Mark	2	19	Jesus answered , “ The friends of the bridegroom do not fast while the bridegroom is still with them . As long as the bridegroom is with them , they can not fast .
NCV	Mark	2	20	But the time will come when the bridegroom will be taken from them , and then they will fast .
NCV	Mark	2	21	“ No one sews a patch of unshrunk cloth over a hole in an old coat . Otherwise , the patch will shrink and pull away—the new patch will pull away from the old coat . Then the hole will be worse .
NCV	Mark	2	22	Also , no one ever pours new wine into old leather bags . Otherwise , the new wine will break the bags , and the wine will be ruined along with the bags . But new wine should be put into new leather bags. ” Jesus Is Lord of the Sabbath
NCV	Mark	2	23	One Sabbath day , as Jesus was walking through some fields of grain , his followers began to pick some grain to eat .
NCV	Mark	2	24	The Pharisees said to Jesus , “ Why are your followers doing what is not lawful on the Sabbath day ? ”
NCV	Mark	2	25	Jesus answered , “ Have you never read what David did when he and those with him were hungry and needed food ?
NCV	Mark	2	26	During the time of Abiathar the high priest , David went into God ’ s house and ate the holy bread , which is lawful only for priests to eat . And David also gave some of the bread to those who were with him. ”
NCV	Mark	2	27	Then Jesus said to the Pharisees , “ The Sabbath day was made to help people ; they were not made to be ruled by the Sabbath day .
NCV	Mark	2	28	So then , the Son of Man is Lord even of the Sabbath day. ” Footnotes - 2:18 John John the Baptist , who preached to the Jewish people about Christ ’ s coming ( Mark 1:4–8 ) . - 2:18 fasted The people would give up eating for a special time of prayer and worship to God . It was also done to show sadness and disappointment . The Holy Bible , New Century Version® . Copyright ©
NCV	Mark	2	2005	by Thomas Nelson , Inc .
NCV	Mark	3	3	Jesus said to the man with the crippled hand , “ Stand up here in the middle of everyone. ”
NCV	Mark	3	2	Some people watched Jesus closely to see if he would heal the man on the Sabbath day so they could accuse him .
NCV	Mark	3	4	Then Jesus asked the people , “ Which is lawful on the Sabbath day : to do good or to do evil , to save a life or to kill ? ” But they said nothing to answer him .
NCV	Mark	3	5	Jesus was angry as he looked at the people , and he felt very sad because they were stubborn . Then he said to the man , “ Hold out your hand. ” The man held out his hand and it was healed .
NCV	Mark	3	6	Then the Pharisees left and began making plans with the Herodians [ a ] about a way to kill Jesus . Many People Follow Jesus
NCV	Mark	3	7	Jesus left with his followers for the lake , and a large crowd from Galilee followed him .
NCV	Mark	3	8	Also many people came from Judea , from Jerusalem , from Idumea , from the lands across the Jordan River , and from the area of Tyre and Sidon . When they heard what Jesus was doing , many people came to him .
NCV	Mark	3	9	When Jesus saw the crowds , he told his followers to get a boat ready for him to keep people from crowding against him .
NCV	Mark	3	10	He had healed many people , so all the sick were pushing toward him to touch him .
NCV	Mark	3	11	When evil spirits saw Jesus , they fell down before him and shouted , “ You are the Son of God ! ”
NCV	Mark	3	12	But Jesus strongly warned them not to tell who he was . Jesus Chooses His Twelve Apostles
NCV	Mark	3	13	Then Jesus went up on a mountain and called to him those he wanted , and they came to him .
NCV	Mark	3	14	Jesus chose twelve and called them apostles . [ b ] He wanted them to be with him , and he wanted to send them out to preach
NCV	Mark	3	15	and to have the authority to force demons out of people .
NCV	Mark	3	16	These are the twelve men he chose : Simon ( Jesus named him Peter ) ,
NCV	Mark	3	17	James and John , the sons of Zebedee ( Jesus named them Boanerges , which means “ Sons of Thunder ” ) ,
NCV	Mark	3	18	Andrew , Philip , Bartholomew , Matthew , Thomas , James the son of Alphaeus , Thaddaeus , Simon the Zealot ,
NCV	Mark	3	19	and Judas Iscariot , who later turned against Jesus . Some People Say Jesus Has a Devil
NCV	Mark	3	20	Then Jesus went home , but again a crowd gathered . There were so many people that Jesus and his followers could not eat .
NCV	Mark	3	21	When his family heard this , they went to get him because they thought he was out of his mind .
NCV	Mark	3	22	But the teachers of the law from Jerusalem were saying , “ Beelzebul is living inside him ! He uses power from the ruler of demons to force demons out of people. ”
NCV	Mark	3	23	So Jesus called the people together and taught them with stories . He said , “ Satan will not force himself out of people .
NCV	Mark	3	24	A kingdom that is divided can not continue ,
NCV	Mark	3	25	and a family that is divided can not continue .
NCV	Mark	3	26	And if Satan is against himself and fights against his own people , he can not continue ; that is the end of Satan .
NCV	Mark	3	27	No one can enter a strong person ’ s house and steal his things unless he first ties up the strong person . Then he can steal things from the house .
NCV	Mark	3	28	I tell you the truth , all sins that people do and all the things people say against God can be forgiven .
NCV	Mark	3	29	But anyone who speaks against the Holy Spirit will never be forgiven ; he is guilty of a sin that continues forever. ”
NCV	Mark	3	30	Jesus said this because the teachers of the law said that he had an evil spirit inside him . Jesus ’ True Family
NCV	Mark	3	31	Then Jesus ’ mother and brothers arrived . Standing outside , they sent someone in to tell him to come out .
NCV	Mark	3	32	Many people were sitting around Jesus , and they said to him , “ Your mother and brothers [ c ] are waiting for you outside. ”
NCV	Mark	3	33	Jesus asked , “ Who are my mother and my brothers ? ”
NCV	Mark	3	34	Then he looked at those sitting around him and said , “ Here are my mother and my brothers !
NCV	Mark	3	35	My true brother and sister and mother are those who do what God wants. ” The Holy Bible , New Century Version® . Copyright ©
NCV	Mark	3	2005	by Thomas Nelson , Inc .
NCV	Mark	4	4	While he was planting , some seed fell by the road , and the birds came and ate it up .
NCV	Mark	4	2	Jesus taught them many things , using stories . He said ,
NCV	Mark	4	3	“ Listen ! A farmer went out to plant his seed .
NCV	Mark	4	5	Some seed fell on rocky ground where there wasn ’ t much dirt . That seed grew very fast , because the ground was not deep .
NCV	Mark	4	6	But when the sun rose , the plants dried up because they did not have deep roots .
NCV	Mark	4	7	Some other seed fell among thorny weeds , which grew and choked the good plants . So those plants did not produce a crop .
NCV	Mark	4	8	Some other seed fell on good ground and began to grow . It got taller and produced a crop . Some plants made thirty times more , some made sixty times more , and some made a hundred times more. ”
NCV	Mark	4	9	Then Jesus said , “ Let those with ears use them and listen ! ” Jesus Tells Why He Used Stories
NCV	Mark	4	10	Later , when Jesus was alone , the twelve apostles and others around him asked him about the stories .
NCV	Mark	4	11	Jesus said , “ You can know the secret about the kingdom of God . But to other people I tell everything by using stories
NCV	Mark	4	12	so that : ‘ They will look and look , but they will not learn . They will listen and listen , but they will not understand . If they did learn and understand , they would come back to me and be forgiven. ’ ” Isaiah 6:9–10 Jesus Explains the Seed Story
NCV	Mark	4	13	Then Jesus said to his followers , “ Don ’ t you understand this story ? If you don ’ t , how will you understand any story ?
NCV	Mark	4	14	The farmer is like a person who plants God ’ s message in people .
NCV	Mark	4	15	Sometimes the teaching falls on the road . This is like the people who hear the teaching of God , but Satan quickly comes and takes away the teaching that was planted in them .
NCV	Mark	4	16	Others are like the seed planted on rocky ground . They hear the teaching and quickly accept it with joy .
NCV	Mark	4	17	But since they don ’ t allow the teaching to go deep into their lives , they keep it only a short time . When trouble or persecution comes because of the teaching they accepted , they quickly give up .
NCV	Mark	4	18	Others are like the seed planted among the thorny weeds . They hear the teaching ,
NCV	Mark	4	19	but the worries of this life , the temptation of wealth , and many other evil desires keep the teaching from growing and producing fruit [ a ] in their lives .
NCV	Mark	4	20	Others are like the seed planted in the good ground . They hear the teaching and accept it . Then they grow and produce fruit—sometimes thirty times more , sometimes sixty times more , and sometimes a hundred times more. ” Use What You Have
NCV	Mark	4	21	Then Jesus said to them , “ Do you hide a lamp under a bowl or under a bed ? No ! You put the lamp on a lampstand .
NCV	Mark	4	22	Everything that is hidden will be made clear and every secret thing will be made known .
NCV	Mark	4	23	Let those with ears use them and listen !
NCV	Mark	4	24	“ Think carefully about what you hear . The way you give to others is the way God will give to you , but God will give you even more .
NCV	Mark	4	25	Those who have understanding will be given more . But those who do not have understanding , even what they have will be taken away from them. ” Jesus Uses a Story About Seed
NCV	Mark	4	26	Then Jesus said , “ The kingdom of God is like someone who plants seed in the ground .
NCV	Mark	4	27	Night and day , whether the person is asleep or awake , the seed still grows , but the person does not know how it grows .
NCV	Mark	4	28	By itself the earth produces grain . First the plant grows , then the head , and then all the grain in the head .
NCV	Mark	4	29	When the grain is ready , the farmer cuts it , because this is the harvest time. ” A Story About Mustard Seed
NCV	Mark	4	30	Then Jesus said , “ How can I show you what the kingdom of God is like ? What story can I use to explain it ?
NCV	Mark	4	31	The kingdom of God is like a mustard seed , the smallest seed you plant in the ground .
NCV	Mark	4	32	But when planted , this seed grows and becomes the largest of all garden plants . It produces large branches , and the wild birds can make nests in its shade. ”
NCV	Mark	4	33	Jesus used many stories like these to teach the crowd God ’ s message—as much as they could understand .
NCV	Mark	4	34	He always used stories to teach them . But when he and his followers were alone , Jesus explained everything to them . Jesus Calms a Storm
NCV	Mark	4	35	That evening , Jesus said to his followers , “ Let ’ s go across the lake. ”
NCV	Mark	4	36	Leaving the crowd behind , they took him in the boat just as he was . There were also other boats with them .
NCV	Mark	4	37	A very strong wind came up on the lake . The waves came over the sides and into the boat so that it was already full of water .
NCV	Mark	4	38	Jesus was at the back of the boat , sleeping with his head on a cushion . His followers woke him and said , “ Teacher , don ’ t you care that we are drowning ! ”
NCV	Mark	4	39	Jesus stood up and commanded the wind and said to the waves , “ Quiet ! Be still ! ” Then the wind stopped , and it became completely calm .
NCV	Mark	4	40	Jesus said to his followers , “ Why are you afraid ? Do you still have no faith ? ”
NCV	Mark	4	41	The followers were very afraid and asked each other , “ Who is this ? Even the wind and the waves obey him ! ” Footnotes - 4:19 producing fruit To produce fruit means to have in your life the good things God wants . The Holy Bible , New Century Version® . Copyright ©
NCV	Mark	4	2005	by Thomas Nelson , Inc .
NCV	Mark	5	5	Day and night he would wander around the burial caves and on the hills , screaming and cutting himself with stones .
NCV	Mark	5	2	When Jesus got out of the boat , instantly a man with an evil spirit came to him from the burial caves .
NCV	Mark	5	3	This man lived in the caves , and no one could tie him up , not even with a chain .
NCV	Mark	5	4	Many times people had used chains to tie the man ’ s hands and feet , but he always broke them off . No one was strong enough to control him .
NCV	Mark	5	6	While Jesus was still far away , the man saw him , ran to him , and fell down before him .
NCV	Mark	5	7	The man shouted in a loud voice , “ What do you want with me , Jesus , Son of the Most High God ? I command you in God ’ s name not to torture me ! ”
NCV	Mark	5	8	He said this because Jesus was saying to him , “ You evil spirit , come out of the man. ”
