estilo	livro	capitulo	versiculo	texto
ESV	Mark	4	2016	. Copyright ©
ESV	Mark	4	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	Mark	5	5	Night and day among the tombs and on the mountains he was always crying out and cutting himself with stones .
ESV	Mark	5	2	And when Jesus [ b ] had stepped out of the boat , immediately there met him out of the tombs a man with an unclean spirit .
ESV	Mark	5	3	( B ) He lived among the tombs . And no one could bind him anymore , not even with a chain ,
ESV	Mark	5	4	for he had often been bound with shackles and chains , but he wrenched the chains apart , and he broke the shackles in pieces . No one had the strength to subdue him .
ESV	Mark	5	6	And when he saw Jesus from afar , he ran and ( C ) fell down before him .
ESV	Mark	5	7	And ( D ) crying out with a loud voice , he said , “ What have you to do with me , Jesus , ( E ) Son of ( F ) the Most High God ? ( G ) I adjure you by God , do not torment me. ”
ESV	Mark	5	8	For he was saying to him , “ Come out of the man , you unclean spirit ! ”
ESV	Mark	5	9	And Jesus asked him , “ What is your name ? ” He replied , “ My name is ( H ) Legion , for we are many. ”
ESV	Mark	5	10	And he begged him earnestly not to send them out of the country .
ESV	Mark	5	11	Now a great herd of pigs was feeding there on the hillside ,
ESV	Mark	5	12	and they begged him , saying , “ Send us to the pigs ; let us enter them. ”
ESV	Mark	5	13	So he gave them permission . And the unclean spirits came out and entered the pigs ; and the herd , numbering about two thousand , rushed down the steep bank into the sea and drowned in the sea .
ESV	Mark	5	14	The herdsmen fled and told it in the city and in the country . And people came to see what it was that had happened .
ESV	Mark	5	15	And they came to Jesus and saw the demon-possessed [ c ] man , the one who had had ( I ) the legion , sitting there , ( J ) clothed and in his right mind , and they were afraid .
ESV	Mark	5	16	And those who had seen it described to them what had happened to the demon-possessed man and to the pigs .
ESV	Mark	5	17	And ( K ) they began to beg Jesus [ d ] to depart from their region .
ESV	Mark	5	18	As he was getting into the boat , the man who had been possessed with demons begged him that he might be with him .
ESV	Mark	5	19	And he did not permit him but said to him , “ Go home to your friends and ( L ) tell them how much the Lord has done for you , and how he has had mercy on you. ”
ESV	Mark	5	20	And he went away and began to proclaim in ( M ) the Decapolis how much Jesus had done for him , and everyone marveled . Jesus Heals a Woman and Jairus 's Daughter
ESV	Mark	5	21	And when Jesus had crossed again in the boat to the other side , a great crowd gathered about him , and he was beside the sea .
ESV	Mark	5	22	( N ) Then came one of ( O ) the rulers of the synagogue , Jairus by name , and seeing him , he fell at his feet
ESV	Mark	5	23	and implored him earnestly , saying , “ My little daughter is at the point of death . Come and ( P ) lay your hands on her , so that she may be made well and live. ”
ESV	Mark	5	24	And he went with him . And a great crowd followed him and ( Q ) thronged about him .
ESV	Mark	5	25	And there was a woman ( R ) who had had a discharge of blood for twelve years ,
ESV	Mark	5	26	and who had suffered much under many physicians , and had spent all that she had , and was no better but rather grew worse .
ESV	Mark	5	27	She had heard the reports about Jesus and came up behind him in the crowd and touched his garment .
ESV	Mark	5	28	For she said , “ If I touch even his garments , I will be made well. ”
ESV	Mark	5	29	( S ) And immediately the flow of blood dried up , and she felt in her body that she was healed of her ( T ) disease .
ESV	Mark	5	30	And Jesus , perceiving in himself that ( U ) power had gone out from him , immediately turned about in the crowd and said , “ Who touched my garments ? ”
ESV	Mark	5	31	And his disciples said to him , “ You see the crowd pressing around you , and yet you say , ‘ Who touched me ? ’ ”
ESV	Mark	5	32	And he looked around to see who had done it .
ESV	Mark	5	33	But the woman , knowing what had happened to her , came in fear and trembling and fell down before him and told him the whole truth .
ESV	Mark	5	34	And he said to her , “ Daughter , ( V ) your faith has made you well ; ( W ) go in peace , and be healed of your ( X ) disease. ”
ESV	Mark	5	35	While he was still speaking , there came from ( Y ) the ruler 's house some who said , “ Your daughter is dead . Why ( Z ) trouble ( AA ) the Teacher any further ? ”
ESV	Mark	5	36	But overhearing [ e ] what they said , Jesus said to ( AB ) the ruler of the synagogue , “ Do not fear , only believe. ”
ESV	Mark	5	37	And he allowed no one to follow him except ( AC ) Peter and James and ( AD ) John the brother of James .
ESV	Mark	5	38	They came to the house of the ruler of the synagogue , and Jesus [ f ] saw a commotion , people weeping and wailing loudly .
ESV	Mark	5	39	And when he had entered , he said to them , ( AE ) “ Why are you making a commotion and weeping ? The child is not dead but ( AF ) sleeping. ”
ESV	Mark	5	40	And they laughed at him . But he ( AG ) put them all outside and took the child 's father and mother and those who were with him and went in where the child was .
ESV	Mark	5	41	( AH ) Taking her by the hand he said to her , “ Talitha cumi , ” which means , “ Little girl , I say to you , ( AI ) arise. ”
ESV	Mark	5	42	And immediately the girl got up and began walking ( for she was twelve years of age ) , and they were immediately overcome with amazement .
ESV	Mark	5	43	And ( AJ ) he strictly charged them that no one should know this , and told them to give her something to eat . The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	Mark	5	2016	. Copyright ©
ESV	Mark	5	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	Mark	6	6	And ( L ) he marveled because of their unbelief . ( M ) And he went about among the villages teaching . Jesus Sends Out the Twelve Apostles
ESV	Mark	6	2	And ( C ) on the Sabbath he began to teach in the synagogue , and ( D ) many who heard him were astonished , saying , “ Where did this man get these things ? What is the wisdom given to him ? How are such mighty works done by his hands ?
ESV	Mark	6	3	( E ) Is not this ( F ) the carpenter , the son of Mary and ( G ) brother of James and Joses and Judas and Simon ? And are not his sisters here with us ? ” And ( H ) they took offense at him .
ESV	Mark	6	4	And Jesus said to them , ( I ) “ A prophet is not without honor , except in his hometown and among his relatives and in his own household. ”
ESV	Mark	6	5	And ( J ) he could do no mighty work there , except that ( K ) he laid his hands on a few sick people and healed them .
ESV	Mark	6	7	( N ) And he called the twelve and began to send them out two by two , and gave them authority over the unclean spirits .
ESV	Mark	6	8	He charged them to take nothing for their journey except a staff—no bread , no bag , no money in their belts—
ESV	Mark	6	9	but to ( O ) wear sandals and not put on two tunics . [ a ]
ESV	Mark	6	10	And he said to them , “ Whenever you enter a house , stay there until you depart from there .
ESV	Mark	6	11	And if any place will not receive you and they will not listen to you , when you leave , ( P ) shake off the dust that is on your feet ( Q ) as a testimony against them. ”
ESV	Mark	6	12	( R ) So they went out and ( S ) proclaimed ( T ) that people should repent .
ESV	Mark	6	13	( U ) And they cast out many demons and ( V ) anointed with oil many who were sick and healed them . The Death of John the Baptist
ESV	Mark	6	14	( W ) King Herod heard of it , for Jesus ' [ b ] name had become known . Some [ c ] said , ( X ) “ John the Baptist [ d ] has been raised from the dead . That is why these miraculous powers are at work in him. ”
ESV	Mark	6	15	( Y ) But others said , “ He is Elijah. ” And others said , “ He is ( Z ) a prophet , like one of the prophets of old. ”
ESV	Mark	6	16	But when Herod heard of it , he said , “ John , whom I beheaded , has been raised. ”
ESV	Mark	6	17	( AA ) For it was Herod who had sent and seized John and ( AB ) bound him in prison for the sake of Herodias , his brother Philip 's wife , because he had married her .
ESV	Mark	6	18	( AC ) For John had been saying to Herod , ( AD ) “ It is not lawful for you to have your brother 's wife. ”
ESV	Mark	6	19	And Herodias had a grudge against him and wanted to put him to death . But she could not ,
ESV	Mark	6	20	for Herod ( AE ) feared John , knowing that he was a righteous and holy man , and he kept him safe . When he heard him , he was greatly perplexed , and yet he ( AF ) heard him gladly .
ESV	Mark	6	21	But an opportunity came when Herod ( AG ) on his birthday ( AH ) gave a banquet for his nobles and military commanders and the leading men of Galilee .
ESV	Mark	6	22	For when Herodias 's daughter came in and danced , she pleased Herod and his guests . And the king said to the girl , “ Ask me for whatever you wish , and I will give it to you. ”
ESV	Mark	6	23	And he vowed to her , “ Whatever you ask me , I will give you , ( AI ) up to half of my kingdom. ”
ESV	Mark	6	24	And she went out and said to her mother , “ For what should I ask ? ” And she said , “ The head of John the Baptist. ”
ESV	Mark	6	25	And she came in immediately with haste to the king and asked , saying , “ I want you to give me at once the head of John the Baptist on a platter. ”
ESV	Mark	6	26	And the king was exceedingly sorry , but because of his oaths and his guests he did not want to break his word to her .
ESV	Mark	6	27	And immediately the king sent an executioner with orders to bring John 's [ e ] head . He went and beheaded him in the prison
ESV	Mark	6	28	and brought his head on a platter and gave it to the girl , and the girl gave it to her mother .
ESV	Mark	6	29	When his ( AJ ) disciples heard of it , they came and took his body and laid it in a tomb . Jesus Feeds the Five Thousand
ESV	Mark	6	30	( AK ) ( AL ) The apostles returned to Jesus and told him all that they had done and taught .
ESV	Mark	6	31	And he said to them , “ Come away by yourselves to a desolate place and rest a while. ” For many were coming and going , and ( AM ) they had no leisure even to eat .
ESV	Mark	6	32	( AN ) And they went away in ( AO ) the boat to a desolate place by themselves .
ESV	Mark	6	33	Now many saw them going and ( AP ) recognized them , and they ran there on foot from all the towns and got there ahead of them .
ESV	Mark	6	34	When he went ashore he ( AQ ) saw a great crowd , and ( AR ) he had compassion on them , because they were like sheep without a shepherd . And he began to teach them many things .
ESV	Mark	6	35	And when it grew late , his disciples came to him and said , “ This is a desolate place , and the hour is now late .
ESV	Mark	6	36	( AS ) Send them away to go into the surrounding countryside and villages and buy themselves something to eat. ”
ESV	Mark	6	37	But he answered them , ( AT ) “ You give them something to eat. ” And ( AU ) they said to him , ( AV ) “ Shall we go and buy two hundred denarii [ f ] worth of bread and give it to them to eat ? ”
ESV	Mark	6	38	And he said to them , “ How many loaves do you have ? Go and see. ” And when they had found out , they said , ( AW ) “ Five , and two fish. ”
ESV	Mark	6	39	Then he commanded them all to sit down in groups on the green grass .
ESV	Mark	6	40	So they sat down in groups , by hundreds and by fifties .
ESV	Mark	6	41	And taking the five loaves and the two fish , he ( AX ) looked up to heaven and ( AY ) said a blessing and broke the loaves and gave them to the disciples to set before the people . And he divided the two fish among them all .
ESV	Mark	6	42	And they all ate and were satisfied .
ESV	Mark	6	43	And they took up twelve baskets full of broken pieces and of the fish .
ESV	Mark	6	44	And those who ate the loaves were five thousand men . Jesus Walks on the Water
ESV	Mark	6	45	( AZ ) Immediately he ( BA ) made his disciples get into ( BB ) the boat and go before him to the other side , ( BC ) to Bethsaida , while he dismissed the crowd .
ESV	Mark	6	46	And after he had taken leave of them , ( BD ) he went up on the mountain to pray .
ESV	Mark	6	47	And when ( BE ) evening came , the boat was out on the sea , and he was alone on the land .
ESV	Mark	6	48	And he saw that they were making headway painfully , for the wind was against them . And about ( BF ) the fourth watch of the night [ g ] he came to them , walking on the sea . ( BG ) He meant to pass by them ,
ESV	Mark	6	49	but when they saw him walking on the sea they thought it was a ghost , and cried out ,
ESV	Mark	6	50	for they all saw him and ( BH ) were terrified . But immediately he spoke to them and said , ( BI ) “ Take heart ; it is I . ( BJ ) Do not be afraid. ”
ESV	Mark	6	51	And he got into the boat with them , and the wind ceased . And they were utterly astounded ,
ESV	Mark	6	52	for ( BK ) they did not understand about the loaves , but their hearts ( BL ) were hardened . Jesus Heals the Sick in Gennesaret
ESV	Mark	6	53	( BM ) When they had crossed over , they came to land at ( BN ) Gennesaret and moored to the shore .
ESV	Mark	6	54	And when they got out of the boat , the people immediately ( BO ) recognized him
ESV	Mark	6	55	and ran about the whole region and began to bring ( BP ) the sick people ( BQ ) on their beds to wherever they heard he was .
ESV	Mark	6	56	And wherever he came , in villages , cities , or countryside , ( BR ) they laid the sick in the marketplaces and implored him that they might touch even ( BS ) the fringe of his garment . And ( BT ) as many as touched it were made well . The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	Mark	6	2016	. Copyright ©
ESV	Mark	6	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	Mark	7	7	in vain do they worship me , teaching as ( N ) doctrines the commandments of men. ’
ESV	Mark	7	2	they saw that some of his disciples ate with hands that were ( C ) defiled , that is , unwashed .
ESV	Mark	7	3	( For the Pharisees and all the Jews do not eat unless they wash their hands properly , [ a ] holding to ( D ) the tradition of ( E ) the elders ,
ESV	Mark	7	4	and when they come from the marketplace , they do not eat unless they wash. [ b ] And there are many other traditions that they observe , such as ( F ) the washing of ( G ) cups and pots and copper vessels and dining couches . [ c ] )
ESV	Mark	7	5	And the Pharisees and the scribes asked him , “ Why do your disciples not walk according to ( H ) the tradition of ( I ) the elders , ( J ) but eat with ( K ) defiled hands ? ”
ESV	Mark	7	6	And he said to them , “ Well did Isaiah prophesy of you ( L ) hypocrites , as it is written , ( M ) “ ‘ This people honors me with their lips , but their heart is far from me ;
ESV	Mark	7	8	You leave the commandment of God and hold to the tradition of men. ”
ESV	Mark	7	9	And he said to them , “ You have a fine way of ( O ) rejecting the commandment of God in order to establish your tradition !
ESV	Mark	7	10	For Moses said , ( P ) ‘ Honor your father and your mother ’ ; and , ( Q ) ‘ Whoever reviles father or mother must surely die. ’
ESV	Mark	7	11	But you say , ‘ If a man tells his father or his mother , “ Whatever you would have gained from me is Corban ” ’ ( that is , given to God ) [ d ] —
ESV	Mark	7	12	then you no longer permit him to do anything for his father or mother ,
ESV	Mark	7	13	thus ( R ) making void the word of God by your tradition that you have handed down . And many such things you do. ” What Defiles a Person
ESV	Mark	7	14	And he called the people to him again and said to them , ( S ) “ Hear me , all of you , and understand :
ESV	Mark	7	15	( T ) There is nothing outside a person that by going into him can defile him , but the things that come out of a person are what defile him. ” [ e ]
ESV	Mark	7	17	And when he had entered ( U ) the house and left the people , ( V ) his disciples asked him about the parable .
ESV	Mark	7	18	And he said to them , “ Then ( W ) are you also without understanding ? Do you not see that whatever goes into a person from outside can not defile him ,
ESV	Mark	7	19	since it enters not his heart ( X ) but his stomach , and is expelled ? ” [ f ] ( ( Y ) Thus he declared all foods clean . )
ESV	Mark	7	20	And he said , ( Z ) “ What comes out of a person is what defiles him .
ESV	Mark	7	21	For from within , out of the heart of man , come evil thoughts , sexual immorality , theft , ( AA ) murder , adultery ,
ESV	Mark	7	22	coveting , wickedness , deceit , ( AB ) sensuality , ( AC ) envy , ( AD ) slander , ( AE ) pride , ( AF ) foolishness .
ESV	Mark	7	23	( AG ) All these evil things come from within , and they defile a person. ” The Syrophoenician Woman 's Faith
ESV	Mark	7	24	And from there he arose and went away to the region of Tyre and Sidon . [ g ] And he entered a house and did not want anyone to know , yet he could not be hidden .
ESV	Mark	7	25	But immediately a woman whose little daughter had an unclean spirit heard of him and came and fell down at his feet .
ESV	Mark	7	26	( AH ) Now the woman was a ( AI ) Gentile , ( AJ ) a Syrophoenician by birth . And she begged him to cast the demon out of her daughter .
ESV	Mark	7	27	And he said to her , “ Let the children be ( AK ) fed first , for it is not right to take the children 's bread and ( AL ) throw it to the dogs. ”
ESV	Mark	7	28	But she answered him , “ Yes , Lord ; yet even the dogs under the table eat the children 's ( AM ) crumbs. ”
ESV	Mark	7	29	And he said to her , “ For this statement you may ( AN ) go your way ; the demon has left your daughter. ”
ESV	Mark	7	30	And she went home and found the child lying in bed and the demon gone . Jesus Heals a Deaf Man
ESV	Mark	7	31	( AO ) Then he returned from the region of Tyre and went through Sidon to ( AP ) the Sea of Galilee , in the region of the ( AQ ) Decapolis .
ESV	Mark	7	32	And they brought to him ( AR ) a man who was deaf and ( AS ) had a speech impediment , and they begged him to ( AT ) lay his hand on him .
ESV	Mark	7	33	And ( AU ) taking him aside from the crowd privately , he put his fingers into his ears , and ( AV ) after spitting touched his tongue .
ESV	Mark	7	34	And ( AW ) looking up to heaven , ( AX ) he sighed and said to him , “ Ephphatha , ” that is , “ Be opened. ”
ESV	Mark	7	35	( AY ) And his ears were opened , his tongue was released , and he spoke plainly .
ESV	Mark	7	36	And ( AZ ) Jesus [ h ] charged them to tell no one . But ( BA ) the more he charged them , the more zealously they proclaimed it .
ESV	Mark	7	37	And they were ( BB ) astonished beyond measure , saying , “ He has done all things well . He even makes the deaf hear and the mute speak. ” Footnotes - Mark 7:3 Greek unless they wash the hands with a fist , probably indicating a kind of ceremonial washing - Mark 7:4 Greek unless they baptize ; some manuscripts unless they purify themselves - Mark 7:4 Some manuscripts omit and dining couches - Mark 7:11 Or an offering - Mark 7:15 Some manuscripts add verse
ESV	Mark	7	16	: If anyone has ears to hear , let him hear - Mark 7:19 Greek goes out into the latrine - Mark 7:24 Some manuscripts omit and Sidon - Mark 7:36 Greek he The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	Mark	7	2016	. Copyright ©
ESV	Mark	7	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	Mark	8	8	And ( F ) they ate and were satisfied . And they took up the broken pieces left over , ( G ) seven baskets full .
ESV	Mark	8	2	( B ) “ I have compassion on the crowd , because they have been with me now three days and have nothing to eat .
ESV	Mark	8	3	And if I send them away hungry to their homes , they will faint on the way . And some of them have come from far away. ”
ESV	Mark	8	4	And his disciples answered him , “ How can one feed these people with bread here in this desolate place ? ”
ESV	Mark	8	5	And he asked them , “ How many loaves do you have ? ” They said , ( C ) “ Seven. ”
ESV	Mark	8	6	And he directed the crowd to sit down on the ground . And he took the seven loaves , and ( D ) having given thanks , he broke them and gave them to his disciples to set before the people ; and they set them before the crowd .
ESV	Mark	8	7	And they had a few small fish . And ( E ) having blessed them , he said that these also should be set before them .
ESV	Mark	8	9	And there were about four thousand people . And he sent them away .
ESV	Mark	8	10	And immediately he got into ( H ) the boat with his disciples and went to the district of ( I ) Dalmanutha . [ a ] The Pharisees Demand a Sign
ESV	Mark	8	11	( J ) The Pharisees came and began to argue with him , ( K ) seeking from him ( L ) a sign from heaven ( M ) to test him .
ESV	Mark	8	12	And ( N ) he sighed deeply ( O ) in his spirit and said , “ Why does this generation seek a sign ? Truly , I say to you , no sign will be given to this generation. ”
ESV	Mark	8	13	And ( P ) he left them , got into the boat again , and went to the other side . The Leaven of the Pharisees and Herod
ESV	Mark	8	14	Now they had forgotten to bring bread , and they had only one loaf with them in the boat .
ESV	Mark	8	15	And he cautioned them , saying , “ Watch out ; ( Q ) beware of ( R ) the leaven of the Pharisees and the leaven of ( S ) Herod. ” [ b ]
ESV	Mark	8	16	And they began discussing with one another the fact that they had no bread .
ESV	Mark	8	17	And ( T ) Jesus , aware of this , said to them , “ Why are you discussing the fact that you have no bread ? ( U ) Do you not yet perceive ( V ) or understand ? ( W ) Are your hearts hardened ?
ESV	Mark	8	18	( X ) Having eyes do you not see , and having ears do you not hear ? And do you not remember ?
ESV	Mark	8	19	When I broke ( Y ) the five loaves for the five thousand , how many baskets full of broken pieces did you take up ? ” They said to him , “ Twelve. ”
ESV	Mark	8	20	“ And ( Z ) the seven for the four thousand , how many baskets full of broken pieces did you take up ? ” And they said to him , “ Seven. ”
ESV	Mark	8	21	And he said to them , “ Do you not yet understand ? ” Jesus Heals a Blind Man at Bethsaida
ESV	Mark	8	22	And they came ( AA ) to Bethsaida . And some people brought to him a blind man and begged him to touch him .
ESV	Mark	8	23	And ( AB ) he took the blind man by the hand and led him out of the village , and when ( AC ) he had ( AD ) spit on his eyes and ( AE ) laid his hands on him , he asked him , “ Do you see anything ? ”
ESV	Mark	8	24	And he looked up and said , “ I see people , but they look like trees , walking. ”
ESV	Mark	8	25	Then Jesus [ c ] laid his hands on his eyes again ; and he opened his eyes , his sight was restored , and he saw everything clearly .
ESV	Mark	8	26	And he sent him to his home , saying , ( AF ) “ Do not even enter the village. ” Peter Confesses Jesus as the Christ
ESV	Mark	8	27	( AG ) And Jesus went on with his disciples to the villages of Caesarea Philippi . And on the way he asked his disciples , “ Who do people say that I am ? ”
ESV	Mark	8	28	And they told him , ( AH ) “ John the Baptist ; and others say , ( AI ) Elijah ; and others , one of the prophets. ”
ESV	Mark	8	29	And he asked them , “ But who do you say that I am ? ” Peter answered him , ( AJ ) “ You are ( AK ) the Christ. ”
ESV	Mark	8	30	( AL ) And he strictly charged them to tell no one about him . Jesus Foretells His Death and Resurrection
ESV	Mark	8	31	( AM ) And he began to teach them that ( AN ) the Son of Man must ( AO ) suffer many things and ( AP ) be rejected by the elders and the chief priests and the scribes and be killed , and ( AQ ) after three days rise again .
ESV	Mark	8	32	And he said this ( AR ) plainly . And Peter took him aside and began to rebuke him .
ESV	Mark	8	33	But turning and seeing his disciples , he rebuked Peter and said , ( AS ) “ Get behind me , Satan ! For you ( AT ) are not setting your mind on the things of God , but on the things of man. ”
ESV	Mark	8	34	And calling the crowd to him with his disciples , he said to them , “ If anyone would come after me , let him ( AU ) deny himself and ( AV ) take up his cross and follow me .
ESV	Mark	8	35	For ( AW ) whoever would save his life [ d ] will lose it , but whoever loses his life for my sake ( AX ) and the gospel 's will save it .
ESV	Mark	8	36	( AY ) For what does it profit a man to gain the whole world and forfeit his soul ?
ESV	Mark	8	37	For ( AZ ) what can a man give in return for his soul ?
ESV	Mark	8	38	For ( BA ) whoever is ashamed of me and of my words in this ( BB ) adulterous and sinful generation , of him will the Son of Man also be ashamed ( BC ) when he comes in the glory of his Father with ( BD ) the holy angels. ” The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	Mark	8	2016	. Copyright ©
ESV	Mark	8	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	Mark	9	9	( O ) And as they were coming down the mountain , ( P ) he charged them to tell no one what they had seen , ( Q ) until the Son of Man had risen from the dead .
ESV	Mark	9	2	( D ) And after six days Jesus took with him ( E ) Peter and James and John , and led them up a high mountain by themselves . And he was ( F ) transfigured before them ,
ESV	Mark	9	3	and ( G ) his clothes became radiant , intensely white , as no one [ a ] on earth could bleach them .
ESV	Mark	9	4	And there appeared to them Elijah with Moses , and they were talking with Jesus .
ESV	Mark	9	5	And Peter said to Jesus , ( H ) “ Rabbi , [ b ] it is good that we are here . Let us make three ( I ) tents , one for you and one for Moses and one for Elijah. ”
ESV	Mark	9	6	For ( J ) he did not know what to say , for they were terrified .
ESV	Mark	9	7	And ( K ) a cloud overshadowed them , and ( L ) a voice came out of the cloud , ( M ) “ This is my beloved Son ; [ c ] ( N ) listen to him. ”
ESV	Mark	9	8	And suddenly , looking around , they no longer saw anyone with them but Jesus only .
ESV	Mark	9	10	( R ) So they kept the matter to themselves , ( S ) questioning what this rising from the dead might mean .
ESV	Mark	9	11	And they asked him , “ Why do the scribes say ( T ) that first Elijah must come ? ”
ESV	Mark	9	12	And he said to them , “ Elijah does come first ( U ) to restore all things . And ( V ) how is it written of the Son of Man that he should ( W ) suffer many things and ( X ) be treated with contempt ?
ESV	Mark	9	13	But I tell you that Elijah has come , and ( Y ) they did to him whatever they pleased , as it is written of him. ” Jesus Heals a Boy with an Unclean Spirit
ESV	Mark	9	14	( Z ) And when they came to the disciples , they saw a great crowd around them , and scribes arguing with them .
ESV	Mark	9	15	And immediately all the crowd , when they saw him , ( AA ) were greatly amazed and ran up to him and greeted him .
ESV	Mark	9	16	And he asked them , “ What are you arguing about with them ? ”
ESV	Mark	9	17	And someone from the crowd answered him , “ Teacher , I brought my son to you , for he has ( AB ) a spirit that makes him mute .
ESV	Mark	9	18	And whenever it seizes him , it throws him down , and he foams and grinds his teeth and becomes rigid . So I asked your disciples to cast it out , and ( AC ) they were not able. ”
ESV	Mark	9	19	And he answered them , “ O ( AD ) faithless generation , ( AE ) how long am I to be with you ? How long am I to bear with you ? Bring him to me. ”
ESV	Mark	9	20	And they brought the boy to him . And when the spirit saw him , immediately it ( AF ) convulsed the boy , and he fell on the ground and rolled about , foaming at the mouth .
ESV	Mark	9	21	And Jesus asked his father , “ How long has this been happening to him ? ” And he said , “ From childhood .
ESV	Mark	9	22	And it has often cast him into fire and into water , to destroy him . But ( AG ) if you can do anything , have compassion on us and help us. ”
ESV	Mark	9	23	And Jesus said to him , ( AH ) “ ‘ If you can ’ ! ( AI ) All things are possible for one who believes. ”
ESV	Mark	9	24	Immediately the father of the child cried out [ d ] and said , “ I believe ; ( AJ ) help my unbelief ! ”
ESV	Mark	9	25	And when Jesus saw that ( AK ) a crowd came running together , he rebuked the unclean spirit , saying to it , ( AL ) “ You mute and deaf spirit , I command you , come out of him and never enter him again. ”
ESV	Mark	9	26	And after crying out and ( AM ) convulsing him terribly , it came out , and the boy was like a corpse , so that most of them said , “ He is dead. ”
ESV	Mark	9	27	But Jesus ( AN ) took him by the hand and lifted him up , and he arose .
ESV	Mark	9	28	And when he had ( AO ) entered the house , his disciples asked him privately , “ Why could we not cast it out ? ”
ESV	Mark	9	29	And he said to them , “ This kind can not be driven out by anything but prayer. ” [ e ] Jesus Again Foretells Death , Resurrection
ESV	Mark	9	30	( AP ) They went on from there and passed through Galilee . And he did not want anyone to know ,
ESV	Mark	9	31	for he was teaching his disciples , saying to them , “ The Son of Man is going to be delivered into the hands of men , and they will kill him . And when he is killed , ( AQ ) after three days he will rise. ”
ESV	Mark	9	32	( AR ) But they did not understand the saying , and were afraid to ask him . Who Is the Greatest ?
ESV	Mark	9	33	And ( AS ) they came to Capernaum . And when he was in the house ( AT ) he asked them , “ What were you discussing on the way ? ”
ESV	Mark	9	34	But they kept silent , for on the way ( AU ) they had argued with one another about who was the greatest .
ESV	Mark	9	35	And he sat down and called the twelve . And he said to them , ( AV ) “ If anyone would be first , he must be last of all and servant of all. ”
ESV	Mark	9	36	And he took a child and put him in the midst of them , and ( AW ) taking him in his arms , he said to them ,
ESV	Mark	9	37	( AX ) “ Whoever receives one such child in my name receives me , and ( AY ) whoever receives me , receives not me but him who sent me. ” Anyone Not Against Us Is for Us
ESV	Mark	9	38	( AZ ) John said to him , “ Teacher , we saw someone ( BA ) casting out demons in your name , [ f ] and ( BB ) we tried to stop him , because he was not following us. ”
ESV	Mark	9	39	But Jesus said , “ Do not stop him , for no one who does a mighty work in my name will be able soon afterward to speak evil of me .
ESV	Mark	9	40	( BC ) For the one who is not against us is for us .
ESV	Mark	9	41	For truly , I say to you , ( BD ) whoever gives you a cup of water to drink because you belong to Christ will by no means lose his reward . Temptations to Sin
ESV	Mark	9	42	( BE ) “ Whoever causes one of ( BF ) these little ones who believe in me to sin , [ g ] ( BG ) it would be better for him if a great millstone were hung around his neck and he were thrown into the sea .
ESV	Mark	9	43	,
ESV	Mark	9	45	,
ESV	Mark	9	47	- Mark 9:43 Some manuscripts add verses
ESV	Mark	9	48	) - Mark 9:49 Some manuscripts add and every sacrifice will be salted with salt The Holy Bible , English Standard Version . ESV® Text Edition :
ESV	Mark	9	49	For everyone will be salted with fire . [ j ]
ESV	Mark	9	50	( BP ) Salt is good , ( BQ ) but if the salt has lost its saltiness , how will you make it salty again ? ( BR ) Have salt in yourselves , and ( BS ) be at peace with one another. ” Footnotes - Mark 9:3 Greek launderer ( gnapheus ) - Mark 9:5 Rabbi means my teacher , or my master - Mark 9:7 Or my Son , my ( or the ) Beloved - Mark 9:24 Some manuscripts add with tears - Mark 9:29 Some manuscripts add and fasting - Mark 9:38 Some manuscripts add who does not follow us - Mark 9:42 Greek to stumble ; also verses
ESV	Mark	9	44	and
ESV	Mark	9	46	( which are identical with verse
ESV	Mark	9	2016	. Copyright ©
ESV	Mark	9	2001	by Crossway Bibles , a publishing ministry of Good News Publishers .
ESV	Mark	10	10	And in the house the disciples asked him again about this matter .
ESV	Mark	10	2	And Pharisees came up and in order ( C ) to test him asked , ( D ) “ Is it lawful for a man to divorce his wife ? ”
ESV	Mark	10	3	He answered them , “ What did Moses command you ? ”
ESV	Mark	10	4	They said , ( E ) “ Moses allowed a man to write a certificate of divorce and to send her away. ”
ESV	Mark	10	5	And Jesus said to them , “ Because of your ( F ) hardness of heart he wrote you this commandment .
ESV	Mark	10	6	But ( G ) from the beginning of creation , ‘ God made them ( H ) male and female. ’
ESV	Mark	10	7	( I ) ‘ Therefore a man shall leave his father and mother and hold fast to his wife , [ a ]
ESV	Mark	10	8	and ( J ) the two shall become one flesh. ’ So they are no longer two but one flesh .
ESV	Mark	10	9	( K ) What therefore God has joined together , let not man separate. ”
ESV	Mark	10	11	And he said to them , ( L ) “ Whoever divorces his wife and marries another commits adultery against her ,
ESV	Mark	10	12	and ( M ) if she divorces her husband and marries another , she commits adultery. ” Let the Children Come to Me
ESV	Mark	10	13	( N ) And they were bringing children to him that he might touch them , and the disciples ( O ) rebuked them .
